city_name,city_code,age,sex,measurement_date,name,value,unit
Alsace,FRF1,Less than 65 years,Males,2016,Malignant neoplasm of breast,0.13,Rate
Alsace,FRF1,Less than 65 years,Males,2017,Malignant neoplasm of breast,0.0,Rate
Alsace,FRF1,Less than 65 years,Males,2018,Malignant neoplasm of breast,0.26,Rate
Alsace,FRF1,Less than 65 years,Males,2019,Malignant neoplasm of breast,0.13,Rate
Alsace,FRF1,Less than 65 years,Males,2020,Malignant neoplasm of breast,0.29,Rate
Alsace,FRF1,Less than 65 years,Males,2011,Diabetes mellitus,3.06,Rate
Alsace,FRF1,Less than 65 years,Males,2012,Diabetes mellitus,4.07,Rate
Alsace,FRF1,Less than 65 years,Males,2013,Diabetes mellitus,4.44,Rate
Alsace,FRF1,Less than 65 years,Males,2014,Diabetes mellitus,3.77,Rate
Alsace,FRF1,Less than 65 years,Males,2015,Diabetes mellitus,2.59,Rate
Alsace,FRF1,Less than 65 years,Males,2016,Diabetes mellitus,2.74,Rate
Alsace,FRF1,Less than 65 years,Males,2017,Diabetes mellitus,4.18,Rate
Alsace,FRF1,Less than 65 years,Males,2018,Diabetes mellitus,3.48,Rate
Alsace,FRF1,Less than 65 years,Males,2019,Diabetes mellitus,3.21,Rate
Alsace,FRF1,Less than 65 years,Males,2020,Diabetes mellitus,3.56,Rate
Alsace,FRF1,Less than 65 years,Males,2011,Mental and behavioural disorders (F00-F99),8.36,Rate
Alsace,FRF1,Less than 65 years,Males,2012,Mental and behavioural disorders (F00-F99),6.72,Rate
Alsace,FRF1,Less than 65 years,Males,2013,Mental and behavioural disorders (F00-F99),6.43,Rate
Alsace,FRF1,Less than 65 years,Males,2014,Mental and behavioural disorders (F00-F99),5.45,Rate
Alsace,FRF1,Less than 65 years,Males,2015,Mental and behavioural disorders (F00-F99),7.92,Rate
Alsace,FRF1,Less than 65 years,Males,2016,Mental and behavioural disorders (F00-F99),9.57,Rate
Alsace,FRF1,Less than 65 years,Males,2017,Mental and behavioural disorders (F00-F99),7.93,Rate
Alsace,FRF1,Less than 65 years,Males,2018,Mental and behavioural disorders (F00-F99),8.15,Rate
Alsace,FRF1,Less than 65 years,Males,2019,Mental and behavioural disorders (F00-F99),8.59,Rate
Alsace,FRF1,Less than 65 years,Males,2020,Mental and behavioural disorders (F00-F99),6.97,Rate
Alsace,FRF1,Less than 65 years,Males,2011,Other mental and behavioural disorders (remainder of F00-F99),1.19,Rate
Alsace,FRF1,Less than 65 years,Males,2012,Other mental and behavioural disorders (remainder of F00-F99),1.97,Rate
Alsace,FRF1,Less than 65 years,Males,2013,Other mental and behavioural disorders (remainder of F00-F99),0.9,Rate
Alsace,FRF1,Less than 65 years,Males,2014,Other mental and behavioural disorders (remainder of F00-F99),1.63,Rate
Alsace,FRF1,Less than 65 years,Males,2015,Other mental and behavioural disorders (remainder of F00-F99),2.93,Rate
Alsace,FRF1,Less than 65 years,Males,2016,Other mental and behavioural disorders (remainder of F00-F99),3.25,Rate
Alsace,FRF1,Less than 65 years,Males,2017,Other mental and behavioural disorders (remainder of F00-F99),2.67,Rate
Alsace,FRF1,Less than 65 years,Males,2018,Other mental and behavioural disorders (remainder of F00-F99),2.85,Rate
Alsace,FRF1,Less than 65 years,Males,2019,Other mental and behavioural disorders (remainder of F00-F99),3.58,Rate
Alsace,FRF1,Less than 65 years,Males,2020,Other mental and behavioural disorders (remainder of F00-F99),2.49,Rate
Alsace,FRF1,Less than 65 years,Males,2011,Other ischaemic heart diseases,5.41,Rate
Alsace,FRF1,Less than 65 years,Males,2012,Other ischaemic heart diseases,5.77,Rate
Alsace,FRF1,Less than 65 years,Males,2013,Other ischaemic heart diseases,4.45,Rate
Alsace,FRF1,Less than 65 years,Males,2014,Other ischaemic heart diseases,5.74,Rate
Alsace,FRF1,Less than 65 years,Males,2015,Other ischaemic heart diseases,4.68,Rate
Alsace,FRF1,Less than 65 years,Males,2016,Other ischaemic heart diseases,5.31,Rate
Alsace,FRF1,Less than 65 years,Males,2017,Other ischaemic heart diseases,5.43,Rate
Alsace,FRF1,Less than 65 years,Males,2018,Other ischaemic heart diseases,4.48,Rate
Alsace,FRF1,Less than 65 years,Males,2019,Other ischaemic heart diseases,5.64,Rate
Alsace,FRF1,Less than 65 years,Males,2020,Other ischaemic heart diseases,5.53,Rate
Alsace,FRF1,Less than 65 years,Males,2011,Acute myocardial infarction including subsequent myocardial infarction,10.55,Rate
Alsace,FRF1,Less than 65 years,Males,2012,Acute myocardial infarction including subsequent myocardial infarction,11.42,Rate
Alsace,FRF1,Less than 65 years,Males,2013,Acute myocardial infarction including subsequent myocardial infarction,7.97,Rate
Alsace,FRF1,Less than 65 years,Males,2014,Acute myocardial infarction including subsequent myocardial infarction,6.9,Rate
Alsace,FRF1,Less than 65 years,Males,2015,Acute myocardial infarction including subsequent myocardial infarction,8.7,Rate
Alsace,FRF1,Less than 65 years,Males,2016,Acute myocardial infarction including subsequent myocardial infarction,7.01,Rate
Alsace,FRF1,Less than 65 years,Males,2017,Acute myocardial infarction including subsequent myocardial infarction,9.86,Rate
Alsace,FRF1,Less than 65 years,Males,2018,Acute myocardial infarction including subsequent myocardial infarction,7.5,Rate
Alsace,FRF1,Less than 65 years,Males,2019,Acute myocardial infarction including subsequent myocardial infarction,7.85,Rate
Alsace,FRF1,Less than 65 years,Males,2020,Acute myocardial infarction including subsequent myocardial infarction,8.51,Rate
Alsace,FRF1,Less than 65 years,Males,2011,Cerebrovascular diseases,4.77,Rate
Alsace,FRF1,Less than 65 years,Males,2012,Cerebrovascular diseases,6.46,Rate
Alsace,FRF1,Less than 65 years,Males,2013,Cerebrovascular diseases,5.42,Rate
Alsace,FRF1,Less than 65 years,Males,2014,Cerebrovascular diseases,5.34,Rate
Alsace,FRF1,Less than 65 years,Males,2015,Cerebrovascular diseases,5.45,Rate
Alsace,FRF1,Less than 65 years,Males,2016,Cerebrovascular diseases,4.82,Rate
Alsace,FRF1,Less than 65 years,Males,2017,Cerebrovascular diseases,5.13,Rate
Alsace,FRF1,Less than 65 years,Males,2018,Cerebrovascular diseases,5.96,Rate
Alsace,FRF1,Less than 65 years,Males,2019,Cerebrovascular diseases,4.92,Rate
Alsace,FRF1,Less than 65 years,Males,2020,Cerebrovascular diseases,5.93,Rate
Alsace,FRF1,Less than 65 years,Males,2011,Chronic lower respiratory diseases,2.52,Rate
Alsace,FRF1,Less than 65 years,Males,2012,Chronic lower respiratory diseases,2.23,Rate
Alsace,FRF1,Less than 65 years,Males,2013,Chronic lower respiratory diseases,2.37,Rate
Alsace,FRF1,Less than 65 years,Males,2014,Chronic lower respiratory diseases,2.08,Rate
Alsace,FRF1,Less than 65 years,Males,2015,Chronic lower respiratory diseases,3.37,Rate
Alsace,FRF1,Less than 65 years,Males,2016,Chronic lower respiratory diseases,2.69,Rate
Alsace,FRF1,Less than 65 years,Males,2017,Chronic lower respiratory diseases,2.58,Rate
Alsace,FRF1,Less than 65 years,Males,2018,Chronic lower respiratory diseases,3.84,Rate
Alsace,FRF1,Less than 65 years,Males,2019,Chronic lower respiratory diseases,3.08,Rate
Alsace,FRF1,Less than 65 years,Males,2020,Chronic lower respiratory diseases,3.44,Rate
Alsace,FRF1,Less than 65 years,Males,2011,Asthma and status asthmaticus,0.13,Rate
Alsace,FRF1,Less than 65 years,Males,2012,Asthma and status asthmaticus,0.26,Rate
Alsace,FRF1,Less than 65 years,Males,2013,Asthma and status asthmaticus,0.41,Rate
Alsace,FRF1,Less than 65 years,Males,2014,Asthma and status asthmaticus,0.26,Rate
Alsace,FRF1,Less than 65 years,Males,2015,Asthma and status asthmaticus,0.26,Rate
Alsace,FRF1,Less than 65 years,Males,2016,Asthma and status asthmaticus,0.25,Rate
Alsace,FRF1,Less than 65 years,Males,2017,Asthma and status asthmaticus,0.13,Rate
Alsace,FRF1,Less than 65 years,Males,2018,Asthma and status asthmaticus,0.13,Rate
Alsace,FRF1,Less than 65 years,Males,2019,Asthma and status asthmaticus,0.39,Rate
Alsace,FRF1,Less than 65 years,Males,2020,Asthma and status asthmaticus,0.26,Rate
Alsace,FRF1,Total,Total,2011,All causes of death (A00-Y89) excluding S00-T98,894.18,Rate
Alsace,FRF1,Total,Total,2012,All causes of death (A00-Y89) excluding S00-T98,906.49,Rate
Alsace,FRF1,Total,Total,2013,All causes of death (A00-Y89) excluding S00-T98,910.03,Rate
Alsace,FRF1,Total,Total,2014,All causes of death (A00-Y89) excluding S00-T98,864.85,Rate
Alsace,FRF1,Total,Total,2015,All causes of death (A00-Y89) excluding S00-T98,897.67,Rate
Alsace,FRF1,Total,Total,2016,All causes of death (A00-Y89) excluding S00-T98,853.6,Rate
Alsace,FRF1,Total,Total,2017,All causes of death (A00-Y89) excluding S00-T98,848.14,Rate
Alsace,FRF1,Total,Total,2018,All causes of death (A00-Y89) excluding S00-T98,855.15,Rate
Alsace,FRF1,Total,Total,2019,All causes of death (A00-Y89) excluding S00-T98,823.23,Rate
Alsace,FRF1,Total,Total,2020,All causes of death (A00-Y89) excluding S00-T98,950.67,Rate
Alsace,FRF1,Total,Total,2011,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",29.91,Rate
Alsace,FRF1,Total,Total,2012,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",27.9,Rate
Alsace,FRF1,Total,Total,2013,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",27.04,Rate
Alsace,FRF1,Total,Total,2014,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",27.12,Rate
Alsace,FRF1,Total,Total,2015,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",27.27,Rate
Alsace,FRF1,Total,Total,2016,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",23.69,Rate
Alsace,FRF1,Total,Total,2017,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",26.49,Rate
Alsace,FRF1,Total,Total,2018,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",24.3,Rate
Alsace,FRF1,Total,Total,2019,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",22.39,Rate
Alsace,FRF1,Total,Total,2020,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",21.98,Rate
Alsace,FRF1,Total,Total,2011,"Malignant neoplasm of trachea, bronchus and lung",50.59,Rate
Alsace,FRF1,Total,Total,2012,"Malignant neoplasm of trachea, bronchus and lung",51.69,Rate
Alsace,FRF1,Total,Total,2013,"Malignant neoplasm of trachea, bronchus and lung",48.27,Rate
Alsace,FRF1,Total,Total,2014,"Malignant neoplasm of trachea, bronchus and lung",55.72,Rate
Alsace,FRF1,Total,Total,2015,"Malignant neoplasm of trachea, bronchus and lung",47.93,Rate
Alsace,FRF1,Total,Total,2016,"Malignant neoplasm of trachea, bronchus and lung",49.8,Rate
Alsace,FRF1,Total,Total,2017,"Malignant neoplasm of trachea, bronchus and lung",47.07,Rate
Alsace,FRF1,Total,Total,2018,"Malignant neoplasm of trachea, bronchus and lung",47.66,Rate
Alsace,FRF1,Total,Total,2019,"Malignant neoplasm of trachea, bronchus and lung",48.04,Rate
Alsace,FRF1,Total,Total,2020,"Malignant neoplasm of trachea, bronchus and lung",44.48,Rate
Alsace,FRF1,Total,Total,2011,Malignant melanoma of skin,1.82,Rate
Alsace,FRF1,Total,Total,2012,Malignant melanoma of skin,2.91,Rate
Alsace,FRF1,Total,Total,2013,Malignant melanoma of skin,3.22,Rate
Alsace,FRF1,Total,Total,2014,Malignant melanoma of skin,2.6,Rate
Alsace,FRF1,Total,Total,2015,Malignant melanoma of skin,3.03,Rate
Alsace,FRF1,Total,Total,2016,Malignant melanoma of skin,2.8,Rate
Alsace,FRF1,Total,Total,2017,Malignant melanoma of skin,2.62,Rate
Alsace,FRF1,Total,Total,2018,Malignant melanoma of skin,2.76,Rate
Alsace,FRF1,Total,Total,2019,Malignant melanoma of skin,2.46,Rate
Alsace,FRF1,Total,Total,2020,Malignant melanoma of skin,3.11,Rate
Alsace,FRF1,Total,Total,2011,Malignant neoplasm of breast,17.81,Rate
Alsace,FRF1,Total,Total,2012,Malignant neoplasm of breast,19.91,Rate
Alsace,FRF1,Total,Total,2013,Malignant neoplasm of breast,19.02,Rate
Alsace,FRF1,Total,Total,2014,Malignant neoplasm of breast,18.04,Rate
Alsace,FRF1,Total,Total,2015,Malignant neoplasm of breast,18.84,Rate
Alsace,FRF1,Total,Total,2016,Malignant neoplasm of breast,17.17,Rate
Alsace,FRF1,Total,Total,2017,Malignant neoplasm of breast,19.6,Rate
Alsace,FRF1,Total,Total,2018,Malignant neoplasm of breast,16.92,Rate
Alsace,FRF1,Total,Total,2019,Malignant neoplasm of breast,18.7,Rate
Alsace,FRF1,Total,Total,2020,Malignant neoplasm of breast,18.29,Rate
Alsace,FRF1,Total,Total,2011,Diabetes mellitus,21.09,Rate
Alsace,FRF1,Total,Total,2012,Diabetes mellitus,20.96,Rate
Alsace,FRF1,Total,Total,2013,Diabetes mellitus,21.83,Rate
Alsace,FRF1,Total,Total,2014,Diabetes mellitus,21.03,Rate
Alsace,FRF1,Total,Total,2015,Diabetes mellitus,20.7,Rate
Alsace,FRF1,Total,Total,2016,Diabetes mellitus,19.28,Rate
Alsace,FRF1,Total,Total,2017,Diabetes mellitus,18.71,Rate
Alsace,FRF1,Total,Total,2018,Diabetes mellitus,19.43,Rate
Alsace,FRF1,Total,Total,2019,Diabetes mellitus,17.35,Rate
Alsace,FRF1,Total,Total,2020,Diabetes mellitus,16.59,Rate
Alsace,FRF1,Total,Total,2011,Mental and behavioural disorders (F00-F99),38.53,Rate
Alsace,FRF1,Total,Total,2012,Mental and behavioural disorders (F00-F99),40.54,Rate
Alsace,FRF1,Total,Total,2013,Mental and behavioural disorders (F00-F99),41.44,Rate
Alsace,FRF1,Total,Total,2014,Mental and behavioural disorders (F00-F99),38.26,Rate
Alsace,FRF1,Total,Total,2015,Mental and behavioural disorders (F00-F99),43.6,Rate
Alsace,FRF1,Total,Total,2016,Mental and behavioural disorders (F00-F99),42.9,Rate
Alsace,FRF1,Total,Total,2017,Mental and behavioural disorders (F00-F99),41.23,Rate
Alsace,FRF1,Total,Total,2018,Mental and behavioural disorders (F00-F99),42.67,Rate
Alsace,FRF1,Total,Total,2019,Mental and behavioural disorders (F00-F99),41.96,Rate
Alsace,FRF1,Total,Total,2020,Mental and behavioural disorders (F00-F99),35.09,Rate
Alsace,FRF1,Total,Total,2011,Other mental and behavioural disorders (remainder of F00-F99),4.63,Rate
Alsace,FRF1,Total,Total,2012,Other mental and behavioural disorders (remainder of F00-F99),5.9,Rate
Alsace,FRF1,Total,Total,2013,Other mental and behavioural disorders (remainder of F00-F99),4.78,Rate
Alsace,FRF1,Total,Total,2014,Other mental and behavioural disorders (remainder of F00-F99),5.24,Rate
Alsace,FRF1,Total,Total,2015,Other mental and behavioural disorders (remainder of F00-F99),6.35,Rate
Alsace,FRF1,Total,Total,2016,Other mental and behavioural disorders (remainder of F00-F99),6.27,Rate
Alsace,FRF1,Total,Total,2017,Other mental and behavioural disorders (remainder of F00-F99),6.16,Rate
Alsace,FRF1,Total,Total,2018,Other mental and behavioural disorders (remainder of F00-F99),6.83,Rate
Alsace,FRF1,Total,Total,2019,Other mental and behavioural disorders (remainder of F00-F99),7.7,Rate
Alsace,FRF1,Total,Total,2020,Other mental and behavioural disorders (remainder of F00-F99),5.95,Rate
Alsace,FRF1,Total,Total,2011,Other ischaemic heart diseases,41.22,Rate
Alsace,FRF1,Total,Total,2012,Other ischaemic heart diseases,40.96,Rate
Alsace,FRF1,Total,Total,2013,Other ischaemic heart diseases,38.28,Rate
Alsace,FRF1,Total,Total,2014,Other ischaemic heart diseases,38.52,Rate
Alsace,FRF1,Total,Total,2015,Other ischaemic heart diseases,34.84,Rate
Alsace,FRF1,Total,Total,2016,Other ischaemic heart diseases,33.91,Rate
Alsace,FRF1,Total,Total,2017,Other ischaemic heart diseases,32.78,Rate
Alsace,FRF1,Total,Total,2018,Other ischaemic heart diseases,33.54,Rate
Alsace,FRF1,Total,Total,2019,Other ischaemic heart diseases,30.88,Rate
Alsace,FRF1,Total,Total,2020,Other ischaemic heart diseases,29.31,Rate
Alsace,FRF1,Total,Total,2011,Acute myocardial infarction including subsequent myocardial infarction,27.26,Rate
Alsace,FRF1,Total,Total,2012,Acute myocardial infarction including subsequent myocardial infarction,24.21,Rate
Alsace,FRF1,Total,Total,2013,Acute myocardial infarction including subsequent myocardial infarction,22.97,Rate
Alsace,FRF1,Total,Total,2014,Acute myocardial infarction including subsequent myocardial infarction,22.6,Rate
Alsace,FRF1,Total,Total,2015,Acute myocardial infarction including subsequent myocardial infarction,21.87,Rate
Alsace,FRF1,Total,Total,2016,Acute myocardial infarction including subsequent myocardial infarction,21.16,Rate
Alsace,FRF1,Total,Total,2017,Acute myocardial infarction including subsequent myocardial infarction,20.68,Rate
Alsace,FRF1,Total,Total,2018,Acute myocardial infarction including subsequent myocardial infarction,18.45,Rate
Alsace,FRF1,Total,Total,2019,Acute myocardial infarction including subsequent myocardial infarction,17.45,Rate
Alsace,FRF1,Total,Total,2020,Acute myocardial infarction including subsequent myocardial infarction,17.27,Rate
Alsace,FRF1,Total,Total,2011,Cerebrovascular diseases,55.23,Rate
Alsace,FRF1,Total,Total,2012,Cerebrovascular diseases,54.78,Rate
Alsace,FRF1,Total,Total,2013,Cerebrovascular diseases,59.01,Rate
Alsace,FRF1,Total,Total,2014,Cerebrovascular diseases,47.45,Rate
Alsace,FRF1,Total,Total,2015,Cerebrovascular diseases,52.98,Rate
Alsace,FRF1,Total,Total,2016,Cerebrovascular diseases,47.87,Rate
Alsace,FRF1,Total,Total,2017,Cerebrovascular diseases,50.67,Rate
Alsace,FRF1,Total,Total,2018,Cerebrovascular diseases,47.26,Rate
Alsace,FRF1,Total,Total,2019,Cerebrovascular diseases,46.84,Rate
Alsace,FRF1,Total,Total,2020,Cerebrovascular diseases,43.44,Rate
Alsace,FRF1,Total,Total,2011,Chronic lower respiratory diseases,17.73,Rate
Alsace,FRF1,Total,Total,2012,Chronic lower respiratory diseases,18.37,Rate
Alsace,FRF1,Total,Total,2013,Chronic lower respiratory diseases,17.27,Rate
Alsace,FRF1,Total,Total,2014,Chronic lower respiratory diseases,18.4,Rate
Alsace,FRF1,Total,Total,2015,Chronic lower respiratory diseases,20.87,Rate
Alsace,FRF1,Total,Total,2016,Chronic lower respiratory diseases,18.77,Rate
Alsace,FRF1,Total,Total,2017,Chronic lower respiratory diseases,16.92,Rate
Alsace,FRF1,Total,Total,2018,Chronic lower respiratory diseases,20.21,Rate
Alsace,FRF1,Total,Total,2019,Chronic lower respiratory diseases,18.89,Rate
Alsace,FRF1,Total,Total,2020,Chronic lower respiratory diseases,17.37,Rate
Alsace,FRF1,Total,Total,2011,Asthma and status asthmaticus,1.1,Rate
Alsace,FRF1,Total,Total,2012,Asthma and status asthmaticus,1.66,Rate
Alsace,FRF1,Total,Total,2013,Asthma and status asthmaticus,1.16,Rate
Alsace,FRF1,Total,Total,2014,Asthma and status asthmaticus,1.23,Rate
Alsace,FRF1,Total,Total,2015,Asthma and status asthmaticus,1.0,Rate
Alsace,FRF1,Total,Total,2016,Asthma and status asthmaticus,1.18,Rate
Alsace,FRF1,Total,Total,2017,Asthma and status asthmaticus,0.73,Rate
Alsace,FRF1,Total,Total,2018,Asthma and status asthmaticus,1.01,Rate
Alsace,FRF1,Total,Total,2019,Asthma and status asthmaticus,1.03,Rate
Alsace,FRF1,Total,Total,2020,Asthma and status asthmaticus,1.09,Rate
Alsace,FRF1,65 years or over,Total,2011,All causes of death (A00-Y89) excluding S00-T98,3815.23,Rate
Alsace,FRF1,65 years or over,Total,2012,All causes of death (A00-Y89) excluding S00-T98,3910.19,Rate
Alsace,FRF1,65 years or over,Total,2013,All causes of death (A00-Y89) excluding S00-T98,3926.59,Rate
Alsace,FRF1,65 years or over,Total,2014,All causes of death (A00-Y89) excluding S00-T98,3714.04,Rate
Alsace,FRF1,65 years or over,Total,2015,All causes of death (A00-Y89) excluding S00-T98,3877.81,Rate
Alsace,FRF1,65 years or over,Total,2016,All causes of death (A00-Y89) excluding S00-T98,3675.37,Rate
Alsace,FRF1,65 years or over,Total,2017,All causes of death (A00-Y89) excluding S00-T98,3660.64,Rate
Alsace,FRF1,65 years or over,Total,2018,All causes of death (A00-Y89) excluding S00-T98,3677.79,Rate
Alsace,FRF1,65 years or over,Total,2019,All causes of death (A00-Y89) excluding S00-T98,3553.7,Rate
Alsace,FRF1,65 years or over,Total,2020,All causes of death (A00-Y89) excluding S00-T98,4167.2,Rate
Alsace,FRF1,65 years or over,Total,2011,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",125.92,Rate
Alsace,FRF1,65 years or over,Total,2012,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",119.98,Rate
Alsace,FRF1,65 years or over,Total,2013,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",115.59,Rate
Alsace,FRF1,65 years or over,Total,2014,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",118.35,Rate
Alsace,FRF1,65 years or over,Total,2015,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",114.42,Rate
Alsace,FRF1,65 years or over,Total,2016,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",95.88,Rate
Alsace,FRF1,65 years or over,Total,2017,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",113.81,Rate
Alsace,FRF1,65 years or over,Total,2018,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",104.23,Rate
Alsace,FRF1,65 years or over,Total,2019,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",94.47,Rate
Alsace,FRF1,65 years or over,Total,2020,"Malignant neoplasm of colon, rectosigmoid junction, rectum, anus and anal canal",94.1,Rate
Alsace,FRF1,65 years or over,Total,2011,"Malignant neoplasm of trachea, bronchus and lung",179.57,Rate
Alsace,FRF1,65 years or over,Total,2012,"Malignant neoplasm of trachea, bronchus and lung",176.99,Rate
Alsace,FRF1,65 years or over,Total,2013,"Malignant neoplasm of trachea, bronchus and lung",166.98,Rate
Alsace,FRF1,65 years or over,Total,2014,"Malignant neoplasm of trachea, bronchus and lung",188.34,Rate
Alsace,FRF1,65 years or over,Total,2015,"Malignant neoplasm of trachea, bronchus and lung",162.72,Rate
Alsace,FRF1,65 years or over,Total,2016,"Malignant neoplasm of trachea, bronchus and lung",174.39,Rate
Alsace,FRF1,65 years or over,Total,2017,"Malignant neoplasm of trachea, bronchus and lung",165.49,Rate
Alsace,FRF1,65 years or over,Total,2018,"Malignant neoplasm of trachea, bronchus and lung",171.45,Rate
Alsace,FRF1,65 years or over,Total,2019,"Malignant neoplasm of trachea, bronchus and lung",176.8,Rate
Alsace,FRF1,65 years or over,Total,2020,"Malignant neoplasm of trachea, bronchus and lung",168.12,Rate
Alsace,FRF1,65 years or over,Total,2011,Malignant melanoma of skin,5.27,Rate
Alsace,FRF1,65 years or over,Total,2012,Malignant melanoma of skin,10.34,Rate
Alsace,FRF1,65 years or over,Total,2013,Malignant melanoma of skin,12.0,Rate
Alsace,FRF1,65 years or over,Total,2014,Malignant melanoma of skin,9.01,Rate
Alsace,FRF1,65 years or over,Total,2015,Malignant melanoma of skin,11.28,Rate
Alsace,FRF1,65 years or over,Total,2016,Malignant melanoma of skin,7.08,Rate
Alsace,FRF1,65 years or over,Total,2017,Malignant melanoma of skin,7.65,Rate
Alsace,FRF1,65 years or over,Total,2018,Malignant melanoma of skin,9.03,Rate
Alsace,FRF1,65 years or over,Total,2019,Malignant melanoma of skin,8.38,Rate
Alsace,FRF1,65 years or over,Total,2020,Malignant melanoma of skin,11.58,Rate
Alsace,FRF1,65 years or over,Total,2011,Malignant neoplasm of breast,62.66,Rate
Alsace,FRF1,65 years or over,Total,2012,Malignant neoplasm of breast,75.11,Rate
Alsace,FRF1,65 years or over,Total,2013,Malignant neoplasm of breast,66.5,Rate
Alsace,FRF1,65 years or over,Total,2014,Malignant neoplasm of breast,66.14,Rate
Alsace,FRF1,65 years or over,Total,2015,Malignant neoplasm of breast,67.68,Rate
Alsace,FRF1,65 years or over,Total,2016,Malignant neoplasm of breast,61.84,Rate
Alsace,FRF1,65 years or over,Total,2017,Malignant neoplasm of breast,69.76,Rate
Alsace,FRF1,65 years or over,Total,2018,Malignant neoplasm of breast,63.86,Rate
Alsace,FRF1,65 years or over,Total,2019,Malignant neoplasm of breast,66.82,Rate
Alsace,FRF1,65 years or over,Total,2020,Malignant neoplasm of breast,61.87,Rate
Alsace,FRF1,65 years or over,Total,2011,Diabetes mellitus,98.87,Rate
Alsace,FRF1,65 years or over,Total,2012,Diabetes mellitus,95.66,Rate
Alsace,FRF1,65 years or over,Total,2013,Diabetes mellitus,99.68,Rate
Alsace,FRF1,65 years or over,Total,2014,Diabetes mellitus,95.88,Rate
Alsace,FRF1,65 years or over,Total,2015,Diabetes mellitus,95.91,Rate
Alsace,FRF1,65 years or over,Total,2016,Diabetes mellitus,91.24,Rate
Alsace,FRF1,65 years or over,Total,2017,Diabetes mellitus,84.61,Rate
Alsace,FRF1,65 years or over,Total,2018,Diabetes mellitus,88.76,Rate
Alsace,FRF1,65 years or over,Total,2019,Diabetes mellitus,79.7,Rate
Alsace,FRF1,65 years or over,Total,2020,Diabetes mellitus,75.59,Rate
Alsace,FRF1,65 years or over,Total,2011,Mental and behavioural disorders (F00-F99),175.06,Rate
Alsace,FRF1,65 years or over,Total,2012,Mental and behavioural disorders (F00-F99),189.85,Rate
Alsace,FRF1,65 years or over,Total,2013,Mental and behavioural disorders (F00-F99),194.29,Rate
Alsace,FRF1,65 years or over,Total,2014,Mental and behavioural disorders (F00-F99),179.45,Rate
Alsace,FRF1,65 years or over,Total,2015,Mental and behavioural disorders (F00-F99),201.63,Rate
Alsace,FRF1,65 years or over,Total,2016,Mental and behavioural disorders (F00-F99),195.01,Rate
Alsace,FRF1,65 years or over,Total,2017,Mental and behavioural disorders (F00-F99),193.18,Rate
Alsace,FRF1,65 years or over,Total,2018,Mental and behavioural disorders (F00-F99),196.37,Rate
Alsace,FRF1,65 years or over,Total,2019,Mental and behavioural disorders (F00-F99),191.35,Rate
Alsace,FRF1,65 years or over,Total,2020,Mental and behavioural disorders (F00-F99),159.94,Rate
Alsace,FRF1,65 years or over,Total,2011,Other mental and behavioural disorders (remainder of F00-F99),17.84,Rate
Alsace,FRF1,65 years or over,Total,2012,Other mental and behavioural disorders (remainder of F00-F99),24.85,Rate
Alsace,FRF1,65 years or over,Total,2013,Other mental and behavioural disorders (remainder of F00-F99),19.95,Rate
Alsace,FRF1,65 years or over,Total,2014,Other mental and behavioural disorders (remainder of F00-F99),19.82,Rate
Alsace,FRF1,65 years or over,Total,2015,Other mental and behavioural disorders (remainder of F00-F99),22.64,Rate
Alsace,FRF1,65 years or over,Total,2016,Other mental and behavioural disorders (remainder of F00-F99),21.63,Rate
Alsace,FRF1,65 years or over,Total,2017,Other mental and behavioural disorders (remainder of F00-F99),24.54,Rate
Alsace,FRF1,65 years or over,Total,2018,Other mental and behavioural disorders (remainder of F00-F99),25.55,Rate
Alsace,FRF1,65 years or over,Total,2019,Other mental and behavioural disorders (remainder of F00-F99),27.82,Rate
Alsace,FRF1,65 years or over,Total,2020,Other mental and behavioural disorders (remainder of F00-F99),23.4,Rate
Alsace,FRF1,65 years or over,Total,2011,Other ischaemic heart diseases,198.62,Rate
Alsace,FRF1,65 years or over,Total,2012,Other ischaemic heart diseases,196.36,Rate
